Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Pig-tailed macaque gene stable ID,Pig-tailed macaque gene name,Last common ancestor with Pig-tailed macaque,Pig-tailed macaque homology type,%id. target Pig-tailed macaque gene identical to query gene,%id. query gene identical to target Pig-tailed macaque gene,Pig-tailed macaque Gene-order conservation score,Pig-tailed macaque Whole-genome alignment coverage,"Pig-tailed macaque orthology confidence [0 low, 1 high]"
ENSG00000188738,ENSG00000188738.15,ENST00000611759,ENST00000611759.1,ENSMNEG00000044635,FSIP2,Catarrhini,ortholog_one2one,92.6017,92.6419,75,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000357060,ENST00000357060.8,ENSMNEG00000041229,CFAP43,Catarrhini,ortholog_one2one,94.4144,94.3577,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000457071,ENST00000457071.5,ENSMNEG00000041229,CFAP43,Catarrhini,ortholog_one2one,94.4144,94.3577,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000434629,ENST00000434629.5,ENSMNEG00000041229,CFAP43,Catarrhini,ortholog_one2one,94.4144,94.3577,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000479392,ENST00000479392.1,ENSMNEG00000041229,CFAP43,Catarrhini,ortholog_one2one,94.4144,94.3577,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000278064,ENST00000278064.7,ENSMNEG00000041229,CFAP43,Catarrhini,ortholog_one2one,94.4144,94.3577,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000369720,ENST00000369720.6,ENSMNEG00000041229,CFAP43,Catarrhini,ortholog_one2one,94.4144,94.3577,100,100,1
ENSG00000197748,ENSG00000197748.13,ENST00000369719,ENST00000369719.2,ENSMNEG00000041229,CFAP43,Catarrhini,ortholog_one2one,94.4144,94.3577,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000489244,ENST00000489244.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000393845,ENST00000393845.9,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000461734,ENST00000461734.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000484923,ENST00000484923.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000465510,ENST00000465510.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000490481,ENST00000490481.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000488854,ENST00000488854.6,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000295868,ENST00000295868.6,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000475568,ENST00000475568.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000465186,ENST00000465186.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000489938,ENST00000489938.2,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000479422,ENST00000479422.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000473143,ENST00000473143.1,ENSMNEG00000042919,CFAP44,Catarrhini,ortholog_one2one,95.5232,95.5747,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000524160,ENST00000524160.5,ENSMNEG00000032117,DNAAF4,Catarrhini,ortholog_one2one,83.0952,81.5421,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000448430,ENST00000448430.6,ENSMNEG00000032117,DNAAF4,Catarrhini,ortholog_one2one,83.0952,81.5421,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000457155,ENST00000457155.6,ENSMNEG00000032117,DNAAF4,Catarrhini,ortholog_one2one,83.0952,81.5421,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000321149,ENST00000321149.7,ENSMNEG00000032117,DNAAF4,Catarrhini,ortholog_one2one,83.0952,81.5421,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000522437,ENST00000522437.1,ENSMNEG00000032117,DNAAF4,Catarrhini,ortholog_one2one,83.0952,81.5421,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000519017,ENST00000519017.1,ENSMNEG00000032117,DNAAF4,Catarrhini,ortholog_one2one,83.0952,81.5421,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000348518,ENST00000348518.4,ENSMNEG00000032117,DNAAF4,Catarrhini,ortholog_one2one,83.0952,81.5421,100,100,1
ENSG00000270765,ENSG00000270765.7,ENST00000604641,ENST00000604641.6,ENSMNEG00000039828,GAS2L2,Catarrhini,ortholog_one2one,90.5682,90.6712,75,100,1
