Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Gibbon gene stable ID,Gibbon gene name,Last common ancestor with Gibbon,Gibbon homology type,%id. target Gibbon gene identical to query gene,%id. query gene identical to target Gibbon gene,Gibbon Gene-order conservation score,Gibbon Whole-genome alignment coverage,"Gibbon orthology confidence [0 low, 1 high]"
ENSG00000197748,ENSG00000197748.13,ENST00000369719,ENST00000369719.2,ENSNLEG00000015332,CFAP43,Hominoidea,ortholog_one2one,97.5375,97.5375,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000489244,ENST00000489244.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000393845,ENST00000393845.9,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000461734,ENST00000461734.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000484923,ENST00000484923.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000465510,ENST00000465510.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000490481,ENST00000490481.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000488854,ENST00000488854.6,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000295868,ENST00000295868.6,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000475568,ENST00000475568.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000465186,ENST00000465186.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000489938,ENST00000489938.2,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000479422,ENST00000479422.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000206530,ENSG00000206530.11,ENST00000473143,ENST00000473143.1,ENSNLEG00000004487,CFAP44,Hominoidea,ortholog_one2one,97.6268,97.6794,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000524160,ENST00000524160.5,ENSNLEG00000006617,DNAAF4,Hominoidea,ortholog_one2one,98.3333,98.3333,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000448430,ENST00000448430.6,ENSNLEG00000006617,DNAAF4,Hominoidea,ortholog_one2one,98.3333,98.3333,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000457155,ENST00000457155.6,ENSNLEG00000006617,DNAAF4,Hominoidea,ortholog_one2one,98.3333,98.3333,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000321149,ENST00000321149.7,ENSNLEG00000006617,DNAAF4,Hominoidea,ortholog_one2one,98.3333,98.3333,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000522437,ENST00000522437.1,ENSNLEG00000006617,DNAAF4,Hominoidea,ortholog_one2one,98.3333,98.3333,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000519017,ENST00000519017.1,ENSNLEG00000006617,DNAAF4,Hominoidea,ortholog_one2one,98.3333,98.3333,100,100,1
ENSG00000256061,ENSG00000256061.7,ENST00000348518,ENST00000348518.4,ENSNLEG00000006617,DNAAF4,Hominoidea,ortholog_one2one,98.3333,98.3333,100,100,1
ENSG00000270765,ENSG00000270765.7,ENST00000604641,ENST00000604641.6,ENSNLEG00000001268,GAS2L2,Hominoidea,ortholog_one2one,94.4318,94.4318,25,100,1
